"week","home_team","away_team","home_score","away_score","home_win","away_win","season"
17,"CIN","BAL",23,17,TRUE,FALSE,2012
17,"DEN","KC",38,3,TRUE,FALSE,2012
17,"DET","CHI",24,26,FALSE,TRUE,2012
17,"IND","HOU",28,16,TRUE,FALSE,2012
17,"LAC","LV",24,21,TRUE,FALSE,2012
17,"MIN","GB",37,34,TRUE,FALSE,2012
17,"NE","MIA",28,0,TRUE,FALSE,2012
17,"NO","CAR",38,44,FALSE,TRUE,2012
17,"NYG","PHI",42,7,TRUE,FALSE,2012
17,"PIT","CLE",24,10,TRUE,FALSE,2012
17,"SEA","LA",20,13,TRUE,FALSE,2012
17,"SF","ARI",27,13,TRUE,FALSE,2012
17,"TEN","JAX",38,20,TRUE,FALSE,2012
17,"WAS","DAL",28,18,TRUE,FALSE,2012
18,"BAL","IND",24,9,TRUE,FALSE,2012
18,"GB","MIN",24,10,TRUE,FALSE,2012
18,"HOU","CIN",19,13,TRUE,FALSE,2012
18,"WAS","SEA",14,24,FALSE,TRUE,2012
19,"ATL","SEA",30,28,TRUE,FALSE,2012
19,"DEN","BAL",35,38,FALSE,TRUE,2012
19,"NE","HOU",41,28,TRUE,FALSE,2012
19,"SF","GB",45,31,TRUE,FALSE,2012
20,"ATL","SF",24,28,FALSE,TRUE,2012
20,"NE","BAL",13,28,FALSE,TRUE,2012
21,"SF","BAL",31,34,FALSE,TRUE,2012
1,"ARI","CAR",28,21,TRUE,FALSE,2011
1,"BAL","PIT",35,7,TRUE,FALSE,2011
1,"CHI","ATL",30,12,TRUE,FALSE,2011
1,"CLE","CIN",17,27,FALSE,TRUE,2011
1,"DEN","LV",20,23,FALSE,TRUE,2011
1,"GB","NO",42,34,TRUE,FALSE,2011
1,"HOU","IND",34,7,TRUE,FALSE,2011
1,"JAX","TEN",16,14,TRUE,FALSE,2011
1,"KC","BUF",7,41,FALSE,TRUE,2011
1,"LA","PHI",13,31,FALSE,TRUE,2011
1,"LAC","MIN",24,17,TRUE,FALSE,2011
1,"MIA","NE",24,38,FALSE,TRUE,2011
1,"NYJ","DAL",27,24,TRUE,FALSE,2011
1,"SF","SEA",33,17,TRUE,FALSE,2011
1,"TB","DET",20,27,FALSE,TRUE,2011
1,"WAS","NYG",28,14,TRUE,FALSE,2011
2,"ATL","PHI",35,31,TRUE,FALSE,2011
2,"BUF","LV",38,35,TRUE,FALSE,2011
2,"CAR","GB",23,30,FALSE,TRUE,2011
2,"DEN","CIN",24,22,TRUE,FALSE,2011
2,"DET","KC",48,3,TRUE,FALSE,2011
2,"IND","CLE",19,27,FALSE,TRUE,2011
2,"MIA","HOU",13,23,FALSE,TRUE,2011
2,"MIN","TB",20,24,FALSE,TRUE,2011
2,"NE","LAC",35,21,TRUE,FALSE,2011
2,"NO","CHI",30,13,TRUE,FALSE,2011
2,"NYG","LA",28,16,TRUE,FALSE,2011
2,"NYJ","JAX",32,3,TRUE,FALSE,2011
2,"PIT","SEA",24,0,TRUE,FALSE,2011
2,"SF","DAL",24,27,FALSE,TRUE,2011
2,"TEN","BAL",26,13,TRUE,FALSE,2011
2,"WAS","ARI",22,21,TRUE,FALSE,2011
3,"BUF","NE",34,31,TRUE,FALSE,2011
3,"CAR","JAX",16,10,TRUE,FALSE,2011
3,"CHI","GB",17,27,FALSE,TRUE,2011
3,"CIN","SF",8,13,FALSE,TRUE,2011
3,"CLE","MIA",17,16,TRUE,FALSE,2011
3,"DAL","WAS",18,16,TRUE,FALSE,2011
3,"IND","PIT",20,23,FALSE,TRUE,2011
3,"LA","BAL",7,37,FALSE,TRUE,2011
3,"LAC","KC",20,17,TRUE,FALSE,2011
3,"LV","NYJ",34,24,TRUE,FALSE,2011
3,"MIN","DET",23,26,FALSE,TRUE,2011
3,"NO","HOU",40,33,TRUE,FALSE,2011
3,"PHI","NYG",16,29,FALSE,TRUE,2011
3,"SEA","ARI",13,10,TRUE,FALSE,2011
3,"TB","ATL",16,13,TRUE,FALSE,2011
3,"TEN","DEN",17,14,TRUE,FALSE,2011
4,"ARI","NYG",27,31,FALSE,TRUE,2011
4,"BAL","NYJ",34,17,TRUE,FALSE,2011
4,"CHI","CAR",34,29,TRUE,FALSE,2011
4,"CIN","BUF",23,20,TRUE,FALSE,2011
4,"CLE","TEN",13,31,FALSE,TRUE,2011
4,"DAL","DET",30,34,FALSE,TRUE,2011
4,"GB","DEN",49,23,TRUE,FALSE,2011
4,"HOU","PIT",17,10,TRUE,FALSE,2011
4,"JAX","NO",10,23,FALSE,TRUE,2011
4,"KC","MIN",22,17,TRUE,FALSE,2011
4,"LA","WAS",10,17,FALSE,TRUE,2011
4,"LAC","MIA",26,16,TRUE,FALSE,2011
4,"LV","NE",19,31,FALSE,TRUE,2011
4,"PHI","SF",23,24,FALSE,TRUE,2011
4,"SEA","ATL",28,30,FALSE,TRUE,2011
4,"TB","IND",24,17,TRUE,FALSE,2011
5,"ATL","GB",14,25,FALSE,TRUE,2011
5,"BUF","PHI",31,24,TRUE,FALSE,2011
5,"CAR","NO",27,30,FALSE,TRUE,2011
5,"DEN","LAC",24,29,FALSE,TRUE,2011
5,"DET","CHI",24,13,TRUE,FALSE,2011
5,"HOU","LV",20,25,FALSE,TRUE,2011
5,"IND","KC",24,28,FALSE,TRUE,2011
5,"JAX","CIN",20,30,FALSE,TRUE,2011
5,"MIN","ARI",34,10,TRUE,FALSE,2011
5,"NE","NYJ",30,21,TRUE,FALSE,2011
5,"NYG","SEA",25,36,FALSE,TRUE,2011
5,"PIT","TEN",38,17,TRUE,FALSE,2011
5,"SF","TB",48,3,TRUE,FALSE,2011
6,"ATL","CAR",31,17,TRUE,FALSE,2011
6,"BAL","HOU",29,14,TRUE,FALSE,2011
6,"CHI","MIN",39,10,TRUE,FALSE,2011
6,"CIN","IND",27,17,TRUE,FALSE,2011
6,"DET","SF",19,25,FALSE,TRUE,2011
6,"GB","LA",24,3,TRUE,FALSE,2011
6,"LV","CLE",24,17,TRUE,FALSE,2011
6,"NE","DAL",20,16,TRUE,FALSE,2011
6,"NYG","BUF",27,24,TRUE,FALSE,2011
6,"NYJ","MIA",24,6,TRUE,FALSE,2011
6,"PIT","JAX",17,13,TRUE,FALSE,2011
6,"TB","NO",26,20,TRUE,FALSE,2011
6,"WAS","PHI",13,20,FALSE,TRUE,2011
7,"ARI","PIT",20,32,FALSE,TRUE,2011
7,"CAR","WAS",33,20,TRUE,FALSE,2011
7,"CLE","SEA",6,3,TRUE,FALSE,2011
7,"DAL","LA",34,7,TRUE,FALSE,2011
7,"DET","ATL",16,23,FALSE,TRUE,2011
7,"JAX","BAL",12,7,TRUE,FALSE,2011
7,"LV","KC",0,28,FALSE,TRUE,2011
7,"MIA","DEN",15,18,FALSE,TRUE,2011
7,"MIN","GB",27,33,FALSE,TRUE,2011
7,"NO","IND",62,7,TRUE,FALSE,2011
7,"NYJ","LAC",27,21,TRUE,FALSE,2011
7,"TB","CHI",18,24,FALSE,TRUE,2011
7,"TEN","HOU",7,41,FALSE,TRUE,2011
8,"BAL","ARI",30,27,TRUE,FALSE,2011
8,"BUF","WAS",23,0,TRUE,FALSE,2011
8,"CAR","MIN",21,24,FALSE,TRUE,2011
8,"DEN","DET",10,45,FALSE,TRUE,2011
8,"HOU","JAX",24,14,TRUE,FALSE,2011
8,"KC","LAC",23,20,TRUE,FALSE,2011
8,"LA","NO",31,21,TRUE,FALSE,2011
8,"NYG","MIA",20,17,TRUE,FALSE,2011
8,"PHI","DAL",34,7,TRUE,FALSE,2011
8,"PIT","NE",25,17,TRUE,FALSE,2011
8,"SEA","CIN",12,34,FALSE,TRUE,2011
8,"SF","CLE",20,10,TRUE,FALSE,2011
8,"TEN","IND",27,10,TRUE,FALSE,2011
9,"ARI","LA",19,13,TRUE,FALSE,2011
9,"BUF","NYJ",11,27,FALSE,TRUE,2011
9,"DAL","SEA",23,13,TRUE,FALSE,2011
9,"HOU","CLE",30,12,TRUE,FALSE,2011
9,"IND","ATL",7,31,FALSE,TRUE,2011
9,"KC","MIA",3,31,FALSE,TRUE,2011
9,"LAC","GB",38,45,FALSE,TRUE,2011
9,"LV","DEN",24,38,FALSE,TRUE,2011
9,"NE","NYG",20,24,FALSE,TRUE,2011
9,"NO","TB",27,16,TRUE,FALSE,2011
9,"PHI","CHI",24,30,FALSE,TRUE,2011
9,"PIT","BAL",20,23,FALSE,TRUE,2011
9,"TEN","CIN",17,24,FALSE,TRUE,2011
9,"WAS","SF",11,19,FALSE,TRUE,2011
10,"ATL","NO",23,26,FALSE,TRUE,2011
10,"CAR","TEN",3,30,FALSE,TRUE,2011
10,"CHI","DET",37,13,TRUE,FALSE,2011
10,"CIN","PIT",17,24,FALSE,TRUE,2011
10,"CLE","LA",12,13,FALSE,TRUE,2011
10,"DAL","BUF",44,7,TRUE,FALSE,2011
10,"GB","MIN",45,7,TRUE,FALSE,2011
10,"IND","JAX",3,17,FALSE,TRUE,2011
10,"KC","DEN",10,17,FALSE,TRUE,2011
10,"LAC","LV",17,24,FALSE,TRUE,2011
10,"MIA","WAS",20,9,TRUE,FALSE,2011
10,"NYJ","NE",16,37,FALSE,TRUE,2011
10,"PHI","ARI",17,21,FALSE,TRUE,2011
10,"SEA","BAL",22,17,TRUE,FALSE,2011
10,"SF","NYG",27,20,TRUE,FALSE,2011
10,"TB","HOU",9,37,FALSE,TRUE,2011
11,"ATL","TEN",23,17,TRUE,FALSE,2011
11,"BAL","CIN",31,24,TRUE,FALSE,2011
11,"CHI","LAC",31,20,TRUE,FALSE,2011
11,"CLE","JAX",14,10,TRUE,FALSE,2011
11,"DEN","NYJ",17,13,TRUE,FALSE,2011
11,"DET","CAR",49,35,TRUE,FALSE,2011
11,"GB","TB",35,26,TRUE,FALSE,2011
11,"LA","SEA",7,24,FALSE,TRUE,2011
11,"MIA","BUF",35,8,TRUE,FALSE,2011
11,"MIN","LV",21,27,FALSE,TRUE,2011
11,"NE","KC",34,3,TRUE,FALSE,2011
11,"NYG","PHI",10,17,FALSE,TRUE,2011
11,"SF","ARI",23,7,TRUE,FALSE,2011
11,"WAS","DAL",24,27,FALSE,TRUE,2011
12,"ATL","MIN",24,14,TRUE,FALSE,2011
12,"BAL","SF",16,6,TRUE,FALSE,2011
12,"CIN","CLE",23,20,TRUE,FALSE,2011
12,"DAL","MIA",20,19,TRUE,FALSE,2011
12,"DET","GB",15,27,FALSE,TRUE,2011
12,"IND","CAR",19,27,FALSE,TRUE,2011
12,"JAX","HOU",13,20,FALSE,TRUE,2011
12,"KC","PIT",9,13,FALSE,TRUE,2011
12,"LA","ARI",20,23,FALSE,TRUE,2011
12,"LAC","DEN",13,16,FALSE,TRUE,2011
12,"LV","CHI",25,20,TRUE,FALSE,2011
12,"NO","NYG",49,24,TRUE,FALSE,2011
12,"NYJ","BUF",28,24,TRUE,FALSE,2011
12,"PHI","NE",20,38,FALSE,TRUE,2011
12,"SEA","WAS",17,23,FALSE,TRUE,2011
12,"TEN","TB",23,17,TRUE,FALSE,2011
13,"ARI","DAL",19,13,TRUE,FALSE,2011
13,"BUF","TEN",17,23,FALSE,TRUE,2011
13,"CHI","KC",3,10,FALSE,TRUE,2011
13,"CLE","BAL",10,24,FALSE,TRUE,2011
13,"HOU","ATL",17,10,TRUE,FALSE,2011
13,"JAX","LAC",14,38,FALSE,TRUE,2011
13,"MIA","LV",34,14,TRUE,FALSE,2011
13,"MIN","DEN",32,35,FALSE,TRUE,2011
13,"NE","IND",31,24,TRUE,FALSE,2011
13,"NO","DET",31,17,TRUE,FALSE,2011
13,"NYG","GB",35,38,FALSE,TRUE,2011
13,"PIT","CIN",35,7,TRUE,FALSE,2011
13,"SEA","PHI",31,14,TRUE,FALSE,2011
13,"SF","LA",26,0,TRUE,FALSE,2011
13,"TB","CAR",19,38,FALSE,TRUE,2011
13,"WAS","NYJ",19,34,FALSE,TRUE,2011
14,"ARI","SF",21,19,TRUE,FALSE,2011
14,"BAL","IND",24,10,TRUE,FALSE,2011
14,"CAR","ATL",23,31,FALSE,TRUE,2011
14,"CIN","HOU",19,20,FALSE,TRUE,2011
14,"DAL","NYG",34,37,FALSE,TRUE,2011
14,"DEN","CHI",13,10,TRUE,FALSE,2011
14,"DET","MIN",34,28,TRUE,FALSE,2011
14,"GB","LV",46,16,TRUE,FALSE,2011
14,"JAX","TB",41,14,TRUE,FALSE,2011
14,"LAC","BUF",37,10,TRUE,FALSE,2011
14,"MIA","PHI",10,26,FALSE,TRUE,2011
14,"NYJ","KC",37,10,TRUE,FALSE,2011
14,"PIT","CLE",14,3,TRUE,FALSE,2011
14,"SEA","LA",30,13,TRUE,FALSE,2011
14,"TEN","NO",17,22,FALSE,TRUE,2011
14,"WAS","NE",27,34,FALSE,TRUE,2011
15,"ARI","CLE",20,17,TRUE,FALSE,2011
15,"ATL","JAX",41,14,TRUE,FALSE,2011
15,"BUF","MIA",23,30,FALSE,TRUE,2011
15,"CHI","SEA",14,38,FALSE,TRUE,2011
15,"DEN","NE",23,41,FALSE,TRUE,2011
15,"HOU","CAR",13,28,FALSE,TRUE,2011
15,"IND","TEN",27,13,TRUE,FALSE,2011
15,"KC","GB",19,14,TRUE,FALSE,2011
15,"LA","CIN",13,20,FALSE,TRUE,2011
15,"LAC","BAL",34,14,TRUE,FALSE,2011
15,"LV","DET",27,28,FALSE,TRUE,2011
15,"MIN","NO",20,42,FALSE,TRUE,2011
15,"NYG","WAS",10,23,FALSE,TRUE,2011
15,"PHI","NYJ",45,19,TRUE,FALSE,2011
15,"SF","PIT",20,3,TRUE,FALSE,2011
15,"TB","DAL",15,31,FALSE,TRUE,2011
16,"BAL","CLE",20,14,TRUE,FALSE,2011
16,"BUF","DEN",40,14,TRUE,FALSE,2011
16,"CAR","TB",48,16,TRUE,FALSE,2011
16,"CIN","ARI",23,16,TRUE,FALSE,2011
16,"DAL","PHI",7,20,FALSE,TRUE,2011
16,"DET","LAC",38,10,TRUE,FALSE,2011
16,"GB","CHI",35,21,TRUE,FALSE,2011
16,"IND","HOU",19,16,TRUE,FALSE,2011
16,"KC","LV",13,16,FALSE,TRUE,2011
16,"NE","MIA",27,24,TRUE,FALSE,2011
16,"NO","ATL",45,16,TRUE,FALSE,2011
16,"NYJ","NYG",14,29,FALSE,TRUE,2011
16,"PIT","LA",27,0,TRUE,FALSE,2011
16,"SEA","SF",17,19,FALSE,TRUE,2011
16,"TEN","JAX",23,17,TRUE,FALSE,2011
16,"WAS","MIN",26,33,FALSE,TRUE,2011
17,"ARI","SEA",23,20,TRUE,FALSE,2011
17,"ATL","TB",45,24,TRUE,FALSE,2011
17,"CIN","BAL",16,24,FALSE,TRUE,2011
17,"CLE","PIT",9,13,FALSE,TRUE,2011
17,"DEN","KC",3,7,FALSE,TRUE,2011
17,"GB","DET",45,41,TRUE,FALSE,2011
17,"HOU","TEN",22,23,FALSE,TRUE,2011
17,"JAX","IND",19,13,TRUE,FALSE,2011
17,"LA","SF",27,34,FALSE,TRUE,2011
17,"LV","LAC",26,38,FALSE,TRUE,2011
17,"MIA","NYJ",19,17,TRUE,FALSE,2011
17,"MIN","CHI",13,17,FALSE,TRUE,2011
17,"NE","BUF",49,21,TRUE,FALSE,2011
17,"NO","CAR",45,17,TRUE,FALSE,2011
17,"NYG","DAL",31,14,TRUE,FALSE,2011
17,"PHI","WAS",34,10,TRUE,FALSE,2011
18,"DEN","PIT",29,23,TRUE,FALSE,2011
18,"HOU","CIN",31,10,TRUE,FALSE,2011
18,"NO","DET",45,28,TRUE,FALSE,2011
18,"NYG","ATL",24,2,TRUE,FALSE,2011
19,"BAL","HOU",20,13,TRUE,FALSE,2011
19,"GB","NYG",20,37,FALSE,TRUE,2011
19,"NE","DEN",45,10,TRUE,FALSE,2011
19,"SF","NO",36,32,TRUE,FALSE,2011
20,"NE","BAL",23,20,TRUE,FALSE,2011
20,"SF","NYG",17,20,FALSE,TRUE,2011
21,"NE","NYG",17,21,FALSE,TRUE,2011
1,"BUF","MIA",10,15,FALSE,TRUE,2010
1,"CHI","DET",19,14,TRUE,FALSE,2010
1,"HOU","IND",34,24,TRUE,FALSE,2010
1,"JAX","DEN",24,17,TRUE,FALSE,2010
1,"KC","LAC",21,14,TRUE,FALSE,2010
1,"LA","ARI",13,17,FALSE,TRUE,2010
1,"NE","CIN",38,24,TRUE,FALSE,2010
1,"NO","MIN",14,9,TRUE,FALSE,2010
1,"NYG","CAR",31,18,TRUE,FALSE,2010
1,"NYJ","BAL",9,10,FALSE,TRUE,2010
1,"PHI","GB",20,27,FALSE,TRUE,2010
1,"PIT","ATL",15,9,TRUE,FALSE,2010
1,"SEA","SF",31,6,TRUE,FALSE,2010
1,"TB","CLE",17,14,TRUE,FALSE,2010
1,"TEN","LV",38,13,TRUE,FALSE,2010
1,"WAS","DAL",13,7,TRUE,FALSE,2010
2,"ATL","ARI",41,7,TRUE,FALSE,2010
2,"CAR","TB",7,20,FALSE,TRUE,2010
2,"CIN","BAL",15,10,TRUE,FALSE,2010
2,"CLE","KC",14,16,FALSE,TRUE,2010
2,"DAL","CHI",20,27,FALSE,TRUE,2010
2,"DEN","SEA",31,14,TRUE,FALSE,2010
2,"DET","PHI",32,35,FALSE,TRUE,2010
2,"GB","BUF",34,7,TRUE,FALSE,2010
2,"IND","NYG",38,14,TRUE,FALSE,2010
2,"LAC","JAX",38,13,TRUE,FALSE,2010
2,"LV","LA",16,14,TRUE,FALSE,2010
2,"MIN","MIA",10,14,FALSE,TRUE,2010
2,"NYJ","NE",28,14,TRUE,FALSE,2010
2,"SF","NO",22,25,FALSE,TRUE,2010
2,"TEN","PIT",11,19,FALSE,TRUE,2010
2,"WAS","HOU",27,30,FALSE,TRUE,2010
3,"ARI","LV",24,23,TRUE,FALSE,2010
3,"BAL","CLE",24,17,TRUE,FALSE,2010
3,"CAR","CIN",7,20,FALSE,TRUE,2010
3,"CHI","GB",20,17,TRUE,FALSE,2010
3,"DEN","IND",13,27,FALSE,TRUE,2010
3,"HOU","DAL",13,27,FALSE,TRUE,2010
3,"JAX","PHI",3,28,FALSE,TRUE,2010
3,"KC","SF",31,10,TRUE,FALSE,2010
3,"LA","WAS",30,16,TRUE,FALSE,2010
3,"MIA","NYJ",23,31,FALSE,TRUE,2010
3,"MIN","DET",24,10,TRUE,FALSE,2010
3,"NE","BUF",38,30,TRUE,FALSE,2010
3,"NO","ATL",24,27,FALSE,TRUE,2010
3,"NYG","TEN",10,29,FALSE,TRUE,2010
3,"SEA","LAC",27,20,TRUE,FALSE,2010
3,"TB","PIT",13,38,FALSE,TRUE,2010
4,"ATL","SF",16,14,TRUE,FALSE,2010
4,"BUF","NYJ",14,38,FALSE,TRUE,2010
4,"CLE","CIN",23,20,TRUE,FALSE,2010
4,"GB","DET",28,26,TRUE,FALSE,2010
4,"JAX","IND",31,28,TRUE,FALSE,2010
4,"LA","SEA",20,3,TRUE,FALSE,2010
4,"LAC","ARI",41,10,TRUE,FALSE,2010
4,"LV","HOU",24,31,FALSE,TRUE,2010
4,"MIA","NE",14,41,FALSE,TRUE,2010
4,"NO","CAR",16,14,TRUE,FALSE,2010
4,"NYG","CHI",17,3,TRUE,FALSE,2010
4,"PHI","WAS",12,17,FALSE,TRUE,2010
4,"PIT","BAL",14,17,FALSE,TRUE,2010
4,"TEN","DEN",20,26,FALSE,TRUE,2010
5,"ARI","NO",30,20,TRUE,FALSE,2010
5,"BAL","DEN",31,17,TRUE,FALSE,2010
5,"BUF","JAX",26,36,FALSE,TRUE,2010
5,"CAR","CHI",6,23,FALSE,TRUE,2010
5,"CIN","TB",21,24,FALSE,TRUE,2010
5,"CLE","ATL",10,20,FALSE,TRUE,2010
5,"DAL","TEN",27,34,FALSE,TRUE,2010
5,"DET","LA",44,6,TRUE,FALSE,2010
5,"HOU","NYG",10,34,FALSE,TRUE,2010
5,"IND","KC",19,9,TRUE,FALSE,2010
5,"LV","LAC",35,27,TRUE,FALSE,2010
5,"NYJ","MIN",29,20,TRUE,FALSE,2010
5,"SF","PHI",24,27,FALSE,TRUE,2010
5,"WAS","GB",16,13,TRUE,FALSE,2010
6,"CHI","SEA",20,23,FALSE,TRUE,2010
6,"DEN","NYJ",20,24,FALSE,TRUE,2010
6,"GB","MIA",20,23,FALSE,TRUE,2010
6,"HOU","KC",35,31,TRUE,FALSE,2010
6,"JAX","TEN",3,30,FALSE,TRUE,2010
6,"LA","LAC",20,17,TRUE,FALSE,2010
6,"MIN","DAL",24,21,TRUE,FALSE,2010
6,"NE","BAL",23,20,TRUE,FALSE,2010
6,"NYG","DET",28,20,TRUE,FALSE,2010
6,"PHI","ATL",31,17,TRUE,FALSE,2010
6,"PIT","CLE",28,10,TRUE,FALSE,2010
6,"SF","LV",17,9,TRUE,FALSE,2010
6,"TB","NO",6,31,FALSE,TRUE,2010
6,"WAS","IND",24,27,FALSE,TRUE,2010
7,"ATL","CIN",39,32,TRUE,FALSE,2010
7,"BAL","BUF",37,34,TRUE,FALSE,2010
7,"CAR","SF",23,20,TRUE,FALSE,2010
7,"CHI","WAS",14,17,FALSE,TRUE,2010
7,"DAL","NYG",35,41,FALSE,TRUE,2010
7,"DEN","LV",14,59,FALSE,TRUE,2010
7,"GB","MIN",28,24,TRUE,FALSE,2010
7,"KC","JAX",42,20,TRUE,FALSE,2010
7,"LAC","NE",20,23,FALSE,TRUE,2010
7,"MIA","PIT",22,23,FALSE,TRUE,2010
7,"NO","CLE",17,30,FALSE,TRUE,2010
7,"SEA","ARI",22,10,TRUE,FALSE,2010
7,"TB","LA",18,17,TRUE,FALSE,2010
7,"TEN","PHI",37,19,TRUE,FALSE,2010
8,"ARI","TB",35,38,FALSE,TRUE,2010
8,"CIN","MIA",14,22,FALSE,TRUE,2010
8,"DAL","JAX",17,35,FALSE,TRUE,2010
8,"DET","WAS",37,25,TRUE,FALSE,2010
8,"IND","HOU",30,17,TRUE,FALSE,2010
8,"KC","BUF",13,10,TRUE,FALSE,2010
8,"LA","CAR",20,10,TRUE,FALSE,2010
8,"LAC","TEN",33,25,TRUE,FALSE,2010
8,"LV","SEA",33,3,TRUE,FALSE,2010
8,"NE","MIN",28,18,TRUE,FALSE,2010
8,"NO","PIT",20,10,TRUE,FALSE,2010
8,"NYJ","GB",0,9,FALSE,TRUE,2010
8,"SF","DEN",24,16,TRUE,FALSE,2010
9,"ATL","TB",27,21,TRUE,FALSE,2010
9,"BAL","MIA",26,10,TRUE,FALSE,2010
9,"BUF","CHI",19,22,FALSE,TRUE,2010
9,"CAR","NO",3,34,FALSE,TRUE,2010
9,"CIN","PIT",21,27,FALSE,TRUE,2010
9,"CLE","NE",34,14,TRUE,FALSE,2010
9,"DET","NYJ",20,23,FALSE,TRUE,2010
9,"GB","DAL",45,7,TRUE,FALSE,2010
9,"HOU","LAC",23,29,FALSE,TRUE,2010
9,"LV","KC",23,20,TRUE,FALSE,2010
9,"MIN","ARI",27,24,TRUE,FALSE,2010
9,"PHI","IND",26,24,TRUE,FALSE,2010
9,"SEA","NYG",7,41,FALSE,TRUE,2010
10,"ARI","SEA",18,36,FALSE,TRUE,2010
10,"ATL","BAL",26,21,TRUE,FALSE,2010
10,"BUF","DET",14,12,TRUE,FALSE,2010
10,"CHI","MIN",27,13,TRUE,FALSE,2010
10,"CLE","NYJ",20,26,FALSE,TRUE,2010
10,"DEN","KC",49,29,TRUE,FALSE,2010
10,"IND","CIN",23,17,TRUE,FALSE,2010
10,"JAX","HOU",31,24,TRUE,FALSE,2010
10,"MIA","TEN",29,17,TRUE,FALSE,2010
10,"NYG","DAL",20,33,FALSE,TRUE,2010
10,"PIT","NE",26,39,FALSE,TRUE,2010
10,"SF","LA",23,20,TRUE,FALSE,2010
10,"TB","CAR",31,16,TRUE,FALSE,2010
10,"WAS","PHI",28,59,FALSE,TRUE,2010
11,"CAR","BAL",13,37,FALSE,TRUE,2010
11,"CIN","BUF",31,49,FALSE,TRUE,2010
11,"DAL","DET",35,19,TRUE,FALSE,2010
11,"JAX","CLE",24,20,TRUE,FALSE,2010
11,"KC","ARI",31,13,TRUE,FALSE,2010
11,"LA","ATL",17,34,FALSE,TRUE,2010
11,"LAC","DEN",35,14,TRUE,FALSE,2010
11,"MIA","CHI",0,16,FALSE,TRUE,2010
11,"MIN","GB",3,31,FALSE,TRUE,2010
11,"NE","IND",31,28,TRUE,FALSE,2010
11,"NO","SEA",34,19,TRUE,FALSE,2010
11,"NYJ","HOU",30,27,TRUE,FALSE,2010
11,"PHI","NYG",27,17,TRUE,FALSE,2010
11,"PIT","LV",35,3,TRUE,FALSE,2010
11,"SF","TB",0,21,FALSE,TRUE,2010
11,"TEN","WAS",16,19,FALSE,TRUE,2010
12,"ARI","SF",6,27,FALSE,TRUE,2010
12,"ATL","GB",20,17,TRUE,FALSE,2010
12,"BAL","TB",17,10,TRUE,FALSE,2010
12,"BUF","PIT",16,19,FALSE,TRUE,2010
12,"CHI","PHI",31,26,TRUE,FALSE,2010
12,"CLE","CAR",24,23,TRUE,FALSE,2010
12,"DAL","NO",27,30,FALSE,TRUE,2010
12,"DEN","LA",33,36,FALSE,TRUE,2010
12,"DET","NE",24,45,FALSE,TRUE,2010
12,"HOU","TEN",20,0,TRUE,FALSE,2010
12,"IND","LAC",14,36,FALSE,TRUE,2010
12,"LV","MIA",17,33,FALSE,TRUE,2010
12,"NYG","JAX",24,20,TRUE,FALSE,2010
12,"NYJ","CIN",26,10,TRUE,FALSE,2010
12,"SEA","KC",24,42,FALSE,TRUE,2010
12,"WAS","MIN",13,17,FALSE,TRUE,2010
13,"ARI","LA",6,19,FALSE,TRUE,2010
13,"BAL","PIT",10,13,FALSE,TRUE,2010
13,"CIN","NO",30,34,FALSE,TRUE,2010
13,"DET","CHI",20,24,FALSE,TRUE,2010
13,"GB","SF",34,16,TRUE,FALSE,2010
13,"IND","DAL",35,38,FALSE,TRUE,2010
13,"KC","DEN",10,6,TRUE,FALSE,2010
13,"LAC","LV",13,28,FALSE,TRUE,2010
13,"MIA","CLE",10,13,FALSE,TRUE,2010
13,"MIN","BUF",38,14,TRUE,FALSE,2010
13,"NE","NYJ",45,3,TRUE,FALSE,2010
13,"NYG","WAS",31,7,TRUE,FALSE,2010
13,"PHI","HOU",34,24,TRUE,FALSE,2010
13,"SEA","CAR",31,14,TRUE,FALSE,2010
13,"TB","ATL",24,28,FALSE,TRUE,2010
13,"TEN","JAX",6,17,FALSE,TRUE,2010
14,"ARI","DEN",43,13,TRUE,FALSE,2010
14,"BUF","CLE",13,6,TRUE,FALSE,2010
14,"CAR","ATL",10,31,FALSE,TRUE,2010
14,"CHI","NE",7,36,FALSE,TRUE,2010
14,"DAL","PHI",27,30,FALSE,TRUE,2010
14,"DET","GB",7,3,TRUE,FALSE,2010
14,"HOU","BAL",28,34,FALSE,TRUE,2010
14,"JAX","LV",38,31,TRUE,FALSE,2010
14,"LAC","KC",31,0,TRUE,FALSE,2010
14,"MIN","NYG",3,21,FALSE,TRUE,2010
14,"NO","LA",31,13,TRUE,FALSE,2010
14,"NYJ","MIA",6,10,FALSE,TRUE,2010
14,"PIT","CIN",23,7,TRUE,FALSE,2010
14,"SF","SEA",40,21,TRUE,FALSE,2010
14,"TEN","IND",28,30,FALSE,TRUE,2010
14,"WAS","TB",16,17,FALSE,TRUE,2010
15,"BAL","NO",30,24,TRUE,FALSE,2010
15,"CAR","ARI",19,12,TRUE,FALSE,2010
15,"CIN","CLE",19,17,TRUE,FALSE,2010
15,"DAL","WAS",33,30,TRUE,FALSE,2010
15,"IND","JAX",34,24,TRUE,FALSE,2010
15,"LA","KC",13,27,FALSE,TRUE,2010
15,"LAC","SF",34,7,TRUE,FALSE,2010
15,"LV","DEN",39,23,TRUE,FALSE,2010
15,"MIA","BUF",14,17,FALSE,TRUE,2010
